epoch,train_loss,val_loss,val_accuracy,val_macro_f1,lr,time_seconds,is_best
1,1.7117425213154247,1.5671458717165045,0.3547486033519553,0.28923766136525625,0.001,0.741837739944458,True
2,1.5816616730270814,1.4506402288735245,0.40782122905027934,0.36975720324619227,0.001,0.44960999488830566,True
3,1.5018312649504297,1.436760953684759,0.39385474860335196,0.35950151295826743,0.001,0.4839203357696533,False
4,1.423866815836776,1.4014659533953533,0.4022346368715084,0.39040613749003766,0.001,0.4909853935241699,True
5,1.3862608878423373,1.3609509934260193,0.43435754189944137,0.415124409232895,0.001,0.49584031105041504,True
6,1.3116062461553224,1.3524550938739457,0.38687150837988826,0.37446276983764193,0.001,0.45676541328430176,False
7,1.2449380460203077,1.3562923303529537,0.4273743016759777,0.39498468204057,0.001,0.45999884605407715,False
8,1.1997613545477086,1.280074164188108,0.441340782122905,0.42994640442200943,0.001,0.48842763900756836,True
9,1.151923500683448,1.328419036039427,0.4245810055865922,0.41202942984673063,0.001,0.507317066192627,False
10,1.1225571285748313,1.2675940764016946,0.46787709497206703,0.4456142892752215,0.001,0.5502982139587402,True
11,1.0834001660366646,1.2605741080625097,0.44273743016759776,0.42589124631312436,0.001,0.4372990131378174,False
12,1.0527887773183475,1.267314310846382,0.44972067039106145,0.43299198644596304,0.001,0.46127748489379883,False
13,0.9910843939193695,1.2386960417198736,0.4594972067039106,0.44048559839579116,0.001,0.45024609565734863,False
14,0.9851688771442122,1.217135924200772,0.4748603351955307,0.4615750230585238,0.001,0.4964478015899658,True
15,0.9134656335582793,1.343316279310088,0.43575418994413406,0.41498535057474456,0.001,0.45704007148742676,False
16,0.9098002795002827,1.3253710369824032,0.4441340782122905,0.43411517230671337,0.001,0.48415207862854004,False
17,0.8712850913796196,1.2129824950708357,0.48324022346368717,0.47135783775381196,0.001,0.4712083339691162,True
18,0.8269693766138881,1.1682559571452646,0.48743016759776536,0.4750495779508805,0.001,0.46849799156188965,True
19,0.821798522274191,1.3549736884719166,0.45391061452513964,0.4443114105422638,0.001,0.45142483711242676,False
20,0.8045751712571153,1.2997431861621707,0.4776536312849162,0.4605079913800427,0.001,0.4888319969177246,False
21,0.7820616659897105,1.2812707976921978,0.4790502793296089,0.4663373202587466,0.001,0.5057792663574219,False
22,0.7510383265179297,1.3453863666044268,0.4720670391061452,0.46199908391677447,0.001,0.48661208152770996,False
23,0.7390153682922032,1.313004602933063,0.4748603351955307,0.4699301279016453,0.001,0.4886128902435303,False
24,0.7104374582807204,1.4799168096574324,0.42178770949720673,0.4044891280256575,0.001,0.49440979957580566,False
25,0.6841539352930714,1.3786620361178947,0.4664804469273743,0.453250072548481,0.001,0.4983489513397217,False
26,0.6666750755814186,1.4134907429444723,0.4664804469273743,0.4567296689277452,0.001,0.4996466636657715,False
27,0.646595047101435,1.3503902241504393,0.5139664804469274,0.5025879472339982,0.001,0.481797456741333,True
28,0.6320554442518166,1.5144800607052595,0.45251396648044695,0.441823660500263,0.001,0.5197486877441406,False
29,0.6053150720413852,1.4422061536565174,0.4748603351955307,0.46154202984540854,0.001,0.5105698108673096,False
30,0.6185325018824396,1.57638422470519,0.45251396648044695,0.4426281201354543,0.001,0.5244765281677246,False
31,0.5829357175018535,1.5697737019821252,0.4650837988826816,0.4501405704334711,0.001,0.508476972579956,False
32,0.568102709839648,1.538582412890216,0.4958100558659218,0.48623792061505994,0.001,0.5008065700531006,False
33,0.5484482513074924,1.5660754755222597,0.49162011173184356,0.4820482448697849,0.001,0.5124921798706055,False
34,0.5121894299384294,1.7939339243499925,0.4748603351955307,0.46452341262551905,0.001,0.5333008766174316,False
35,0.5156343889161735,1.5806558232067685,0.48324022346368717,0.4679357867333654,0.001,0.5075201988220215,False
36,0.4963703657285856,1.6341095323669177,0.4622905027932961,0.452115720670172,0.001,0.5137984752655029,False
37,0.501467192426641,1.6238037234578053,0.5,0.48908662483104687,0.001,0.4804368019104004,False
38,0.4526358567732465,1.7001201060897144,0.505586592178771,0.4935579445162892,0.001,0.43985795974731445,False
39,0.4431094659961491,1.8561371065384848,0.4790502793296089,0.4733276178534504,0.001,0.4804348945617676,False
40,0.4223580454887385,1.814598156753199,0.5013966480446927,0.48978672646823546,0.001,0.49146270751953125,False
41,0.4169967277115295,1.7912509201625206,0.4818435754189944,0.4697907039245471,0.001,0.44888734817504883,False
42,0.4177428530807171,1.805814251553413,0.5069832402234636,0.5019128279124002,0.001,0.4544050693511963,False
